id,story,trigger,trigger_relevance,query,query_relevance,response,neg,set,scale,region,set_model,ordering_model,conjunction_model,disjunction_model,cleaned_trigger,cleaned_query
A38240X9B0EBKE,bakery,cakes,0,sandwiches,4,-1,1,outside,below,C,0,0,0,0,cakes,sandwiches
A2V66KLFVJTLKC,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A17PAE30BGBO1T,bakery,water,5,muffins,2,0,0,inside,above,B,-1,-1,-1,-1,water,muffins
A224EAEEF6Q17H,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
A2M183CETUMR96,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
AERUGBNS48Z4N,bakery,pretzels,3,water,5,0,0,outside,below,C,0,0,0,0,pretzels,water
A399GYOD60WD7M,bakery,pretzels,3,water,5,0,0,outside,below,C,0,0,0,0,pretzels,water
ADFJOOSM3Q18G,bakery,pretzels,3,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,pretzels,cakes
A1CH3TODZNQCES,bakery,ice cream,1,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,ice cream,cakes
A3E8SXH0BAYG85,bakery,ice cream,1,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,ice cream,cakes
AARMOB6D5ZZVG,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A3UQ5DF8VVD975,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
A38N2MBXP7IOPS,bakery,ice cream,1,sandwiches,4,0,0,outside,below,C,0,0,0,0,ice cream,sandwiches
A25PFSORDO3SWQ,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A2JDYN6QM8M5UN,bakery,water,5,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,water,cakes
AG2YM9OWQP690,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A2QIX7DNN0DZY6,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A3RQN5RZD1N2KP,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A2T1LNI80EPOQR,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A3M8O363B3IAKE,bakery,cakes,0,sandwiches,4,0,0,outside,below,C,0,0,0,0,cakes,sandwiches
ADVCIFLB5A9B,bakery,muffins,2,sandwiches,4,0,0,outside,below,C,0,0,0,0,muffins,sandwiches
AFU00NU09CFXE,bakery,pretzels,3,sandwiches,4,-1,1,outside,below,C,0,0,0,0,pretzels,sandwiches
A1C1A02LRDH4CV,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
A2VQBOJJ8HD6W9,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
A1IOE79K3G3VQD,bakery,muffins,2,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,muffins,cakes
A27W025UEXS1G0,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A1CPJ9Q4UQ0FZ3,bakery,muffins,2,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,muffins,cakes
A2MUCL20GTQJA0,bakery,muffins,2,water,5,0,0,outside,below,C,0,0,0,0,muffins,water
A2DBEOMKCBQSPJ,bakery,sandwiches,4,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,sandwiches,cakes
AFFXVHHBUWW4D,bakery,ice cream,1,muffins,2,0,0,inside,below,A,-1,0,0,-1,ice cream,muffins
A3VICGAIVOTX4U,bakery,sandwiches,4,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,sandwiches,cakes
A1OZPLHNIU1519,bakery,pretzels,3,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,pretzels,cakes
AEWGY34WUIA32,bakery,sandwiches,4,water,5,0,0,outside,below,C,0,0,0,0,sandwiches,water
A1W2G1N4BDF2DW,bakery,cakes,0,muffins,2,0,0,inside,below,A,-1,0,0,-1,cakes,muffins
A1BKFYRSWMWZ1Y,bakery,cakes,0,water,5,0,0,outside,below,C,0,0,0,0,cakes,water
AVC78WCC7R01R,bakery,ice cream,1,muffins,2,0,0,inside,below,A,-1,0,0,-1,ice cream,muffins
A1Y6HGDW6ZAYBY,bakery,water,5,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,water,cakes
A3L2XKXABNO0N5,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
A3IJ7SO3Z5PGT1,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
A32VX00M6VQZTS,bakery,pretzels,3,sandwiches,4,0,0,outside,below,C,0,0,0,0,pretzels,sandwiches
A2ML0070M8FDK1,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A1DUPOUC9RNU4L,bakery,sandwiches,4,water,5,0,0,outside,below,C,0,0,0,0,sandwiches,water
A25VPV47HCP6DX,bakery,ice cream,1,muffins,2,0,0,inside,below,A,-1,0,0,-1,ice cream,muffins
AIEKCWYZTS41V,bakery,pretzels,3,water,5,0,0,outside,below,C,0,0,0,0,pretzels,water
A11YS0T8MV3Q7C,bakery,sandwiches,4,muffins,2,0,0,inside,above,B,-1,-1,-1,-1,sandwiches,muffins
A2CEGS0NVDBCPT,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
A2EKR2ZFO10VMV,bakery,sandwiches,4,water,5,0,0,outside,below,C,0,0,0,0,sandwiches,water
A2T5CROJ0FWIJY,bakery,pretzels,3,muffins,2,-1,1,inside,above,B,-1,-1,-1,-1,pretzels,muffins
A3CGQOJC28OVGN,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A92BS1Y7V15Y2,bakery,sandwiches,4,muffins,2,-1,1,inside,above,B,-1,-1,-1,-1,sandwiches,muffins
A1W7QLLENVP2AE,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
A1R0DIJHIE1LOC,bakery,cakes,0,water,5,0,0,outside,below,C,0,0,0,0,cakes,water
AZ69TBTDH7AZS,bakery,muffins,2,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,muffins,cakes
A197FECF831H95,bakery,ice cream,1,water,5,-1,1,outside,below,C,0,0,0,0,ice cream,water
A8V0L2YF8U6OX,bakery,ice cream,1,muffins,2,0,0,inside,below,A,-1,0,0,-1,ice cream,muffins
A3JWOB5IEJCDZC,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A14W0AXTJ3R19V,bakery,ice cream,1,muffins,2,0,0,inside,below,A,-1,0,0,-1,ice cream,muffins
A2RRK8SV0VBLTJ,bakery,ice cream,1,water,5,0,0,outside,below,C,0,0,0,0,ice cream,water
A1F1BIPJR11LSR,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
A33X52IN60MSOE,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A2PQDK3MLDFXYM,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A277V4SHQB8JRS,bakery,water,5,cakes,0,0,0,inside,above,B,-1,-1,-1,-1,water,cakes
AHKOMKJ1HGJLM,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
AF0W4ZBY7VXOU,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A16335MOISDG1F,bakery,cakes,0,sandwiches,4,-1,1,outside,below,C,0,0,0,0,cakes,sandwiches
A16Z9FSSF1X74O,bakery,pretzels,3,water,5,0,0,outside,below,C,0,0,0,0,pretzels,water
A3KF6O09H04SP7,bakery,sandwiches,4,water,5,0,0,outside,below,C,0,0,0,0,sandwiches,water
A1RTSWQLSN8FKX,bakery,ice cream,1,water,5,0,0,outside,below,C,0,0,0,0,ice cream,water
A2VLK57ZQ2YI28,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
ANCIB6B6EBBIJ,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
AFCMHQWCV6N02,bakery,water,5,muffins,2,-1,1,inside,above,B,-1,-1,-1,-1,water,muffins
A2QCQGZD7T1QNL,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
A1ZVJG3BKYHJWN,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
A37JC45Y9GLSA7,bakery,water,5,muffins,2,-1,1,inside,above,B,-1,-1,-1,-1,water,muffins
A35Z5I09VVHKNS,bakery,cakes,0,muffins,2,-1,1,inside,below,A,-1,0,0,-1,cakes,muffins
AM2KK02JXXW48,bakery,ice cream,1,muffins,2,-1,1,inside,below,A,-1,0,0,-1,ice cream,muffins
A1JVO7FLPATHUB,bakery,cakes,0,water,5,0,0,outside,below,C,0,0,0,0,cakes,water
A34FFFROPR98NA,bakery,muffins,2,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,muffins,cakes
A136K4YZY2OFTV,bakery,cakes,0,sandwiches,4,0,0,outside,below,C,0,0,0,0,cakes,sandwiches
A2F1AA15HG0FRU,bakery,pretzels,3,muffins,2,-1,1,inside,above,B,-1,-1,-1,-1,pretzels,muffins
A374VGT4KMZFGB,bakery,sandwiches,4,cakes,0,-1,1,inside,above,B,-1,-1,-1,-1,sandwiches,cakes
A2CK0OXMPOR9LE,bakery,water,5,sandwiches,4,-1,1,outside,above,D,0,-1,0,-1,water,sandwiches
A1OOCYEFLAJD98,bakery,water,5,sandwiches,4,0,0,outside,above,D,0,-1,0,-1,water,sandwiches
A1WDKH2DYOYE8X,bakery,pretzels,3,sandwiches,4,0,0,outside,below,C,0,0,0,0,pretzels,sandwiches
AIA7RZSAONU5M,beach,a bikini,0,shorts,1,0,0,inside,below,A,-1,0,0,-1,bikini,shorts
ADVCIFLB5A9B,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
A36HFMF9Z4BGS8,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A1DQ55GDGONJVB,beach,shorts,1,a jacket,4,0,0,outside,below,C,0,0,0,0,shorts,jacket
A35Z5I09VVHKNS,beach,shorts,1,a coat,5,-1,1,outside,below,C,0,0,0,0,shorts,coat
A27W025UEXS1G0,beach,sunglasses,2,a jacket,4,-1,1,outside,below,C,0,0,0,0,sunglasses,jacket
A14YQGOZX4KRMA,beach,a bikini,0,shorts,1,0,0,inside,below,A,-1,0,0,-1,bikini,shorts
AETIZKQNUSBLB,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A2T5CROJ0FWIJY,beach,a coat,5,a jacket,4,0,0,outside,above,D,0,-1,0,-1,coat,jacket
AWVIOLZUKBNVU,beach,a bikini,0,a jacket,4,0,0,outside,below,C,0,0,0,0,bikini,jacket
A28674MVBV4RTR,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
ANCIB6B6EBBIJ,beach,sunglasses,2,shorts,1,0,0,inside,above,B,-1,-1,-1,-1,sunglasses,shorts
A82Q1HS5CPZ5I,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A3J2T92V25NJ83,beach,a jacket,4,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jacket,shorts
A292TFDMNVS0TP,beach,jeans,3,a jacket,4,0,0,outside,below,C,0,0,0,0,jeans,jacket
A1ZVJG3BKYHJWN,beach,shorts,1,jeans,3,0,0,outside,below,C,0,0,0,0,shorts,jeans
A1CH3TODZNQCES,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A38240X9B0EBKE,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
AFCMHQWCV6N02,beach,sunglasses,2,jeans,3,0,0,outside,below,C,0,0,0,0,sunglasses,jeans
AZ69TBTDH7AZS,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A2BW6WD7LZ9EGV,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A3M8O363B3IAKE,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A3ROADR7T6811,beach,jeans,3,a jacket,4,0,0,outside,below,C,0,0,0,0,jeans,jacket
AFU00NU09CFXE,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A3VICGAIVOTX4U,beach,a bikini,0,a coat,5,0,0,outside,below,C,0,0,0,0,bikini,coat
A2JDYN6QM8M5UN,beach,a jacket,4,a coat,5,-1,1,outside,below,C,0,0,0,0,jacket,coat
ATIVK9XUANIUE,beach,a bikini,0,jeans,3,0,0,outside,below,C,0,0,0,0,bikini,jeans
AMNYICW3K2JNE,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A136K4YZY2OFTV,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
AG2YM9OWQP690,beach,sunglasses,2,a jacket,4,-1,1,outside,below,C,0,0,0,0,sunglasses,jacket
A2K0L9M1ZZO5C9,beach,a coat,5,a jacket,4,0,0,outside,above,D,0,-1,0,-1,coat,jacket
A92BS1Y7V15Y2,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
A277V4SHQB8JRS,beach,a jacket,4,a coat,5,-1,1,outside,below,C,0,0,0,0,jacket,coat
A1OBRF828QDEHP,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A16Z9FSSF1X74O,beach,a bikini,0,shorts,1,0,0,inside,below,A,-1,0,0,-1,bikini,shorts
A195MOXRMNHRVT,beach,jeans,3,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jeans,shorts
AJD3JOWNVDZD1,beach,a coat,5,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,coat,shorts
A25PFSORDO3SWQ,beach,shorts,1,a coat,5,0,0,outside,below,C,0,0,0,0,shorts,coat
A1J6LV7NWDKV9N,beach,shorts,1,jeans,3,-1,1,outside,below,C,0,0,0,0,shorts,jeans
A1CPJ9Q4UQ0FZ3,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
A2DBEOMKCBQSPJ,beach,a bikini,0,a coat,5,0,0,outside,below,C,0,0,0,0,bikini,coat
A31Z5TPD8QKE26,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A2ML0070M8FDK1,beach,shorts,1,a coat,5,-1,1,outside,below,C,0,0,0,0,shorts,coat
AIEKCWYZTS41V,beach,a bikini,0,shorts,1,0,0,inside,below,A,-1,0,0,-1,bikini,shorts
AZU9D7YLCTAYV,beach,sunglasses,2,jeans,3,0,0,outside,below,C,0,0,0,0,sunglasses,jeans
A2GXE6MIDN8DPR,beach,a coat,5,a jacket,4,0,0,outside,above,D,0,-1,0,-1,coat,jacket
A1GQRJVWSIT2RC,beach,sunglasses,2,jeans,3,-1,1,outside,below,C,0,0,0,0,sunglasses,jeans
A11JIMV1EQESIC,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A12FTSX85NQ8N9,beach,a bikini,0,shorts,1,0,0,inside,below,A,-1,0,0,-1,bikini,shorts
A6JKKANO7F4KD,beach,a bikini,0,jeans,3,-1,1,outside,below,C,0,0,0,0,bikini,jeans
ALCPF5NANBDSZ,beach,jeans,3,a coat,5,-1,1,outside,below,C,0,0,0,0,jeans,coat
AKGA0Q9RA4CG8,beach,shorts,1,a jacket,4,-1,1,outside,below,C,0,0,0,0,shorts,jacket
A1N8TKTLXV92QR,beach,a coat,5,a jacket,4,-1,1,outside,above,D,0,-1,0,-1,coat,jacket
A2VLK57ZQ2YI28,beach,shorts,1,a jacket,4,0,0,outside,below,C,0,0,0,0,shorts,jacket
A2S64AUN7JI7ZS,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A16335MOISDG1F,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A1NNZSBXKKX43D,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A2PTABUVOUYAH5,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A18JMMVN3ZOV8R,beach,a coat,5,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,coat,shorts
A2JWAD9JQNA5ON,beach,a jacket,4,shorts,1,0,0,inside,above,B,-1,-1,-1,-1,jacket,shorts
A2YVC1U50H2B4R,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A1OZPLHNIU1519,beach,sunglasses,2,a coat,5,0,0,outside,below,C,0,0,0,0,sunglasses,coat
A1F1BIPJR11LSR,beach,shorts,1,jeans,3,-1,1,outside,below,C,0,0,0,0,shorts,jeans
A27F8Z101YG8OB,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
A2TZAXWOB3JMNV,beach,shorts,1,a coat,5,-1,1,outside,below,C,0,0,0,0,shorts,coat
A1W7QLLENVP2AE,beach,shorts,1,jeans,3,-1,1,outside,below,C,0,0,0,0,shorts,jeans
A1VR49TB3Q4BV8,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A2I4PRZ9IZMKON,beach,jeans,3,a coat,5,-1,1,outside,below,C,0,0,0,0,jeans,coat
A2C94QY2JYWLWX,beach,jeans,3,a jacket,4,0,0,outside,below,C,0,0,0,0,jeans,jacket
A1P6LFEAY9MWAY,beach,jeans,3,a coat,5,-1,1,outside,below,C,0,0,0,0,jeans,coat
A8V0L2YF8U6OX,beach,sunglasses,2,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,sunglasses,shorts
A1ZPIPHM272LO8,beach,jeans,3,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jeans,shorts
A248QG4DPULP46,beach,jeans,3,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jeans,shorts
AVC78WCC7R01R,beach,sunglasses,2,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,sunglasses,shorts
A1E3JQKS4PASBU,beach,a coat,5,a jacket,4,-1,1,outside,above,D,0,-1,0,-1,coat,jacket
A2LEBJWW395FST,beach,sunglasses,2,a coat,5,0,0,outside,below,C,0,0,0,0,sunglasses,coat
A32VX00M6VQZTS,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A2AAY4VT9L71SY,beach,a bikini,0,a jacket,4,0,0,outside,below,C,0,0,0,0,bikini,jacket
A11F3MA5FWH6SJ,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
AERUGBNS48Z4N,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A2ZDEERVRN5AMC,beach,a coat,5,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,coat,shorts
A17PAE30BGBO1T,beach,sunglasses,2,jeans,3,-1,1,outside,below,C,0,0,0,0,sunglasses,jeans
AR8O1107OAW4V,beach,a jacket,4,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jacket,shorts
A2T675UCHNTSSW,beach,a jacket,4,shorts,1,0,0,inside,above,B,-1,-1,-1,-1,jacket,shorts
ALDQRWYZ8KQ9A,beach,a bikini,0,jeans,3,0,0,outside,below,C,0,0,0,0,bikini,jeans
A3E8SXH0BAYG85,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A187JK1IGZGHNQ,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A3UQ5DF8VVD975,beach,shorts,1,a jacket,4,0,0,outside,below,C,0,0,0,0,shorts,jacket
AMLE1FC3SQVL8,beach,sunglasses,2,a jacket,4,0,0,outside,below,C,0,0,0,0,sunglasses,jacket
A32YT7XWI6B81S,beach,a bikini,0,jeans,3,0,0,outside,below,C,0,0,0,0,bikini,jeans
AZTQX7APEZXME,beach,a coat,5,a jacket,4,-1,1,outside,above,D,0,-1,0,-1,coat,jacket
A1IOE79K3G3VQD,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
A2VR9O234UCT9T,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A37JC45Y9GLSA7,beach,sunglasses,2,jeans,3,0,0,outside,below,C,0,0,0,0,sunglasses,jeans
AVXEDARJC5HLU,beach,a jacket,4,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jacket,shorts
AX7WITN5DWW6U,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A3PNM68OZPN847,beach,a bikini,0,shorts,1,0,0,inside,below,A,-1,0,0,-1,bikini,shorts
A11YS0T8MV3Q7C,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A8A9DUD87SMQ9,beach,jeans,3,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jeans,shorts
A11ILN5YSUDVG8,beach,a bikini,0,jeans,3,-1,1,outside,below,C,0,0,0,0,bikini,jeans
ALJ70B2J04YR7,beach,a coat,5,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,coat,shorts
A1NWXL4QO30M8U,beach,jeans,3,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,jeans,shorts
A1RFH0LZHG2C1R,beach,a coat,5,a jacket,4,0,0,outside,above,D,0,-1,0,-1,coat,jacket
ABBP9JASL9AGK,beach,jeans,3,a coat,5,0,0,outside,below,C,0,0,0,0,jeans,coat
AFFXVHHBUWW4D,beach,sunglasses,2,shorts,1,0,0,inside,above,B,-1,-1,-1,-1,sunglasses,shorts
A2PAAKWSQISAO8,beach,jeans,3,a jacket,4,0,0,outside,below,C,0,0,0,0,jeans,jacket
A3RQN5RZD1N2KP,beach,sunglasses,2,a jacket,4,-1,1,outside,below,C,0,0,0,0,sunglasses,jacket
A1A8E2EU29KFFM,beach,sunglasses,2,jeans,3,-1,1,outside,below,C,0,0,0,0,sunglasses,jeans
A31A1PVXLJBISZ,beach,a coat,5,a jacket,4,-1,1,outside,above,D,0,-1,0,-1,coat,jacket
A3PZFJZ8Q17O33,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A2RRK8SV0VBLTJ,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A2XS49LRNX8PD4,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A1WDKH2DYOYE8X,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A1FHC4Z6QXDQSS,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A1S5SPI4NQPGSI,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A1S2NQYJGZ0C5F,beach,a jacket,4,jeans,3,0,0,outside,above,D,0,-1,0,-1,jacket,jeans
A19H6QRCGKBOUH,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A24M9OW53CLT94,beach,a bikini,0,jeans,3,-1,1,outside,below,C,0,0,0,0,bikini,jeans
A3STYPRAMUU88P,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A39J3Y8YVC6AIZ,beach,a bikini,0,a jacket,4,0,0,outside,below,C,0,0,0,0,bikini,jacket
A1GCTKOPKUTW3G,beach,sunglasses,2,a coat,5,0,0,outside,below,C,0,0,0,0,sunglasses,coat
A1W2G1N4BDF2DW,beach,sunglasses,2,a jacket,4,-1,1,outside,below,C,0,0,0,0,sunglasses,jacket
A3GLUDQZGEJL5G,beach,a bikini,0,a jacket,4,-1,1,outside,below,C,0,0,0,0,bikini,jacket
A1KET5Z038NMWD,beach,a coat,5,shorts,1,-1,1,inside,above,B,-1,-1,-1,-1,coat,shorts
A1Y6HGDW6ZAYBY,beach,a jacket,4,a coat,5,-1,1,outside,below,C,0,0,0,0,jacket,coat
A38N2MBXP7IOPS,beach,a coat,5,a jacket,4,-1,1,outside,above,D,0,-1,0,-1,coat,jacket
A204Q4T20BP8V,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
AP8OG80OLCCMC,beach,a jacket,4,jeans,3,-1,1,outside,above,D,0,-1,0,-1,jacket,jeans
A2KRWSCXNUNMAJ,beach,jeans,3,a jacket,4,0,0,outside,below,C,0,0,0,0,jeans,jacket
ADFJOOSM3Q18G,beach,sunglasses,2,a coat,5,0,0,outside,below,C,0,0,0,0,sunglasses,coat
A374VGT4KMZFGB,beach,a bikini,0,a coat,5,-1,1,outside,below,C,0,0,0,0,bikini,coat
A34FFFROPR98NA,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
A1AIMKA54UBYIQ,beach,sunglasses,2,a coat,5,0,0,outside,below,C,0,0,0,0,sunglasses,coat
A258IQXX7F3Z8O,beach,a coat,5,a jacket,4,-1,1,outside,above,D,0,-1,0,-1,coat,jacket
A399GYOD60WD7M,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A1R8A8BK2VN7RH,beach,a bikini,0,shorts,1,-1,1,inside,below,A,-1,0,0,-1,bikini,shorts
A36470UBRH28GO,beach,jeans,3,a coat,5,0,0,outside,below,C,0,0,0,0,jeans,coat
A1RTSWQLSN8FKX,beach,a coat,5,jeans,3,0,0,outside,above,D,0,-1,0,-1,coat,jeans
A197FECF831H95,beach,a coat,5,jeans,3,-1,1,outside,above,D,0,-1,0,-1,coat,jeans
AQKC1VIZAZ6VI,beach,jeans,3,a jacket,4,0,0,outside,below,C,0,0,0,0,jeans,jacket
AM2KK02JXXW48,beach,shorts,1,jeans,3,0,0,outside,below,C,0,0,0,0,shorts,jeans
A2F1AA15HG0FRU,beach,a coat,5,a jacket,4,0,0,outside,above,D,0,-1,0,-1,coat,jacket
AHG23QXFY30HE,cold,blankets,1,a sink,4,0,0,outside,below,C,0,0,0,0,blankets,sink
A38IZLCH8VYVFK,cold,blankets,1,a heater,0,-1,1,inside,above,B,-1,-1,-1,-1,blankets,heater
AR8O1107OAW4V,cold,blankets,1,a microwave,3,0,0,outside,below,C,0,0,0,0,blankets,microwave
AJD3JOWNVDZD1,cold,a microwave,3,tea,2,0,0,inside,above,B,-1,-1,-1,-1,microwave,tea
A3STYPRAMUU88P,cold,a microwave,3,a heater,0,-1,1,inside,above,B,-1,-1,-1,-1,microwave,heater
A2LMQ4497NMK3S,cold,a sink,4,tea,2,0,0,inside,above,B,-1,-1,-1,-1,sink,tea
A11JIMV1EQESIC,cold,blankets,1,tea,2,0,0,inside,below,A,-1,0,0,-1,blankets,tea
A2ZDEERVRN5AMC,cold,a microwave,3,tea,2,-1,1,inside,above,B,-1,-1,-1,-1,microwave,tea
A17PAE30BGBO1T,cold,a sink,4,a microwave,3,-1,1,outside,above,D,0,-1,0,-1,sink,microwave
