NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
cloze,Cloze Probability,disjunction,meat,turkey,crab,0.333,130,10,0.7692307692307693,13
cloze,Cloze Probability,disjunction,meat,turkey,mushrooms,0.0908,40,10,0.0,4
cloze,Cloze Probability,disjunction,meat,turkey,tofu,0.2434,60,10,0.16666666666666666,6
cloze,Cloze Probability,disjunction,restaurant,cake,cocktails,0.9898,40,10,1.0,4
cloze,Cloze Probability,disjunction,restaurant,cake,salad,0.4108,50,10,0.6,5
cloze,Cloze Probability,disjunction,restaurant,cake,soda,0.9606,50,10,0.8,5
cloze,Cloze Probability,disjunction,restaurant,cake,soup,0.6348,180,10,0.3888888888888889,18
cloze,Cloze Probability,disjunction,restaurant,cake,vodka,0.9672,60,10,1.0,6
cloze,Cloze Probability,disjunction,restaurant,cocktails,cake,0.0788,50,10,0.6,5
cloze,Cloze Probability,disjunction,restaurant,cocktails,salad,0.055999999999999994,40,10,0.0,4
cloze,Cloze Probability,disjunction,restaurant,cocktails,soda,0.6586,190,10,0.42105263157894735,19
cloze,Cloze Probability,disjunction,restaurant,cocktails,soup,0.1328,20,10,0.0,2
cloze,Cloze Probability,disjunction,restaurant,cocktails,vodka,0.674,140,10,0.5,14
cloze,Cloze Probability,disjunction,restaurant,salad,cake,0.5942,200,10,0.55,20
